category,bedrooms,bathrooms,floor_area,condition,amenities,parking_space,lat,lng,amenities_count,furnishing,price,log1p_price
Flats,2.0,2.0,1200.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6442137,-0.2480426,11,Unfurnished,4000,8.294299608857235
Flats,2.0,2.0,837.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Refrigerator,Tiled Floor",0,5.5459415,-0.2103988,13,Unfurnished,3000,8.006700845440367
Flats,3.0,3.0,140.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,12,Semi-Furnished,5000,8.517393171418904
Flats,2.0,2.0,10.0,New,"Balcony,Apartment,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,24-hour Electricity",0,5.8142836,0.0746767,10,Unfurnished,2700,7.901377353792616
Flats,2.0,3.0,50.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,14,Unfurnished,12800,9.45727857185611
Detached,5.0,4.0,543.0,Used,"24-hour Electricity,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5459415,-0.2103988,7,Unfurnished,4000,8.294299608857235
Detached,4.0,4.0,100.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,10,Unfurnished,17250,9.755625391793744
Flats,2.0,2.0,220.0,Used,"24-hour Electricity,Apartment,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7088147,-0.3560076,6,Unfurnished,1200,7.0909098220799835
Flats,2.0,2.0,360.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5656398,-0.1689987,14,Unfurnished,7500,8.922791623969637
Flats,2.0,3.0,10.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6442137,-0.2480426,9,Unfurnished,3200,8.071218539969863
Detached,12.0,9.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Pop Ceiling,Tiled Floor,Wardrobe",0,5.5804557,-0.2633237,9,Unfurnished,13000,9.472781556562168
Flats,1.0,1.0,100.0,New,"Tiled Floor,Pop Ceiling,Apartment,Pre-Paid Meter,Kitchen Cabinets,Kitchen Shelf",0,5.609507499999999,-0.2507539,6,Unfurnished,1800,7.496097345175956
Flats,3.0,2.0,345.0,Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7088147,-0.3560076,10,Unfurnished,2500,7.824445930877619
Flats,1.0,1.0,100.0,Renovated,"24-hour Electricity,Apartment,Kitchen Shelf,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.8142836,0.0746767,7,Unfurnished,2000,7.601402334583733
Detached,1.0,1.0,250.0,Used,"24-hour Electricity,Apartment,Tiled Floor,Pre-Paid Meter,Kitchen Cabinets",0,5.7088147,-0.3560076,5,Unfurnished,800,6.68586094706836
Detached,2.0,3.0,13.0,New,"Dining Area,Kitchen Cabinets,Balcony,Dishwasher,Hot Water,Pop Ceiling,Tiled Floor,Air Conditioning,24-hour Electricity,Wardrobe,Pre-Paid Meter",0,5.5831665,-0.1046082,11,Semi-Furnished,2800,7.937731775260109
Flats,3.0,4.0,5000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",0,5.6376136,-0.1266064,15,Unfurnished,4000,8.294299608857235
Flats,2.0,3.0,15.0,Renovated,"24-hour Electricity,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5831665,-0.1046082,9,Unfurnished,2700,7.901377353792616
Detached,4.0,4.0,126.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.5626718,-0.172695,16,Unfurnished,31200,10.348205424565993
Detached,3.0,4.0,400.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,13,Unfurnished,6600,8.79497643168877
Detached,1.0,1.0,13.0,Used,"Pre-Paid Meter,Tiled Floor,24-hour Electricity,Dishwasher",0,5.5831665,-0.1046082,4,Unfurnished,450,6.111467339502679
Detached,4.0,4.0,400.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,13,Unfurnished,27000,10.203629181337648
Detached,3.0,3.0,20.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,11,Unfurnished,5500,8.612685172875459
Flats,2.0,2.0,506.0,New,"24-hour Electricity,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor",0,5.6376136,-0.1266064,9,Unfurnished,2500,7.824445930877619
Flats,2.0,2.0,111.0,New,"24-hour Electricity,Kitchen Cabinets,Pop Ceiling,Tiled Floor",0,5.6844172,-0.2537157,4,Unfurnished,2500,7.824445930877619
Flats,3.0,3.0,5000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wi-Fi,Wardrobe,Balcony",0,5.6376136,-0.1266064,14,Unfurnished,7500,8.922791623969637
Flats,2.0,2.0,123.0,Used,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7088147,-0.3560076,9,Unfurnished,2000,7.601402334583733
Flats,1.0,1.0,600.0,New,"24-hour Electricity,Apartment,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6802129,-0.1372479,7,Semi-Furnished,1500,7.313886831633462
Detached,4.0,4.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6510376,-0.1354586,15,Semi-Furnished,10000,9.210440366976517
Flats,2.0,3.0,145.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5459415,-0.2103988,11,Semi-Furnished,14201,9.561138078742038
Flats,2.0,2.0,256.0,New,"24-hour Electricity,Apartment,Dining Area,Hot Water,Kitchen Cabinets,Wardrobe",0,5.6802129,-0.1372479,6,Semi-Furnished,4300,8.366602832783736
Flats,2.0,2.0,800.0,New,"Kitchen Cabinets,Kitchen Shelf,Apartment,24-hour Electricity,Pre-Paid Meter,Tiled Floor,Pop Ceiling",0,6.6932173,-1.627507,7,Furnished,1100,7.00397413672268
Detached,3.0,4.0,800.0,Used,"Kitchen Shelf,Kitchen Cabinets,Pop Ceiling,Hot Water,Pre-Paid Meter,Air Conditioning,24-hour Electricity,Dining Area,Tiled Floor",0,5.6529542,-0.2170221,9,Unfurnished,4000,8.294299608857235
Detached,7.0,5.0,2500.0,Renovated,"24-hour Electricity,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6563118,-0.0093265999999999,11,Unfurnished,21000,9.952325334619427
Flats,2.0,3.0,100.0,New,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Pop Ceiling,Dishwasher,Dining Area",0,5.586297300000001,-0.2419606,10,Unfurnished,6898,8.839131752546109
Detached,4.0,4.0,250.0,New,"24-hour Electricity,Air Conditioning,Apartment,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe,Wi-Fi",0,5.5862504,-0.1394584,16,Furnished,56700,10.945547126244623
Detached,1.0,1.0,16.0,Used,"Tiled Floor,Dishwasher,Dining Area,Kitchen Cabinets,24-hour Electricity,Pop Ceiling",0,5.5831665,-0.1046082,6,Unfurnished,600,6.398594934535208
Detached,4.0,4.0,300.0,New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5344155,-0.4252737,13,Furnished,2000,7.601402334583733
Detached,5.0,4.0,120.0,Used,"24-hour Electricity,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.64174,-0.1517108,10,Unfurnished,46700,10.751520856703959
Flats,2.0,3.0,126.0,New,"Air Conditioning,24-hour Electricity,Apartment,Refrigerator,Wardrobe,Pop Ceiling,Dishwasher,Microwave,Balcony,TV,Pre-Paid Meter,Dining Area,Tiled Floor,Chandelier,Kitchen Cabinets,Kitchen Shelf,Hot Water",0,5.6274508,-0.0872742,17,Unfurnished,3000,8.006700845440367
Detached,5.0,5.0,990.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6376136,-0.1266064,12,Semi-Furnished,12000,9.392745258631441
Flats,1.0,1.0,20.0,New,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",0,5.812958099999999,-0.1179155,6,Unfurnished,700,6.55250788703459
Duplex,2.0,2.0,200.0,New,"Dining Area,Kitchen Cabinets,Pre-Paid Meter,Pop Ceiling,24-hour Electricity,Apartment,Dishwasher,Balcony,Chandelier,Kitchen Shelf,Tiled Floor",0,5.5344155,-0.4252737,11,Unfurnished,750,6.621405651764134
Detached,3.0,2.0,30.0,Used,"Dining Area,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.666671,-0.4313729,6,Semi-Furnished,1800,7.496097345175956
Flats,2.0,2.0,100.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,12,Semi-Furnished,5000,8.517393171418904
Detached,5.0,5.0,100.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,12,Semi-Furnished,19000,9.852246888342531
Flats,3.0,3.0,88.0,Renovated,"24-hour Electricity,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5511744,-0.2526163,9,Unfurnished,2000,7.601402334583733
Flats,3.0,3.0,40.0,Used,"24-hour Electricity,Apartment,Balcony,Dining Area,Kitchen Cabinets,Tiled Floor",0,5.8142836,0.0746767,6,Unfurnished,2700,7.901377353792616
Flats,2.0,2.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,11,Unfurnished,3500,8.160803920954665
Flats,1.0,1.0,250.0,Used,"24-hour Electricity,Air Conditioning,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7141674,-0.15418,9,Unfurnished,1600,7.3783837129967145
Detached,2.0,2.0,100.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,8,Unfurnished,3000,8.006700845440367
Detached,4.0,4.0,1000.0,Used,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,5.605703399999999,-0.2353967,9,Unfurnished,19200,9.862717639992917
Flats,2.0,2.0,100.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,TV,Wardrobe",0,5.606104699999999,-0.1860362,16,Furnished,22000,9.99884318585288
Detached,4.0,5.0,152.0,New,"24-hour Electricity,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,6.6932173,-1.627507,8,Unfurnished,6000,8.699681400989514
Flats,1.0,1.0,16.0,Used,"24-hour Electricity,Pop Ceiling,Tiled Floor",0,5.5510647,-0.4408037,3,Unfurnished,450,6.111467339502679
Flats,1.0,1.0,70.0,New,"Apartment,Pre-Paid Meter,Tiled Floor,Pop Ceiling",0,5.5459415,-0.2103988,4,Unfurnished,1200,7.0909098220799835
Detached,3.0,4.0,10.0,New,"Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,9,Unfurnished,10400,9.249657234353133
Townhouse,3.0,4.0,150.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe,Wi-Fi",0,5.606104699999999,-0.1860362,16,Semi-Furnished,28001,10.24003121517787
Detached,5.0,5.0,14.0,New,"24-hour Electricity,Dining Area,Dishwasher,Hot Water,Kitchen Shelf,Pre-Paid Meter,Tiled Floor",0,6.6932173,-1.627507,7,Semi-Furnished,8000,8.987321812850125
Detached,5.0,4.0,120.0,Used,"24-hour Electricity,Dining Area,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",0,9.4109994,-0.7152748999999999,7,Unfurnished,3900,8.268988209506656
Flats,3.0,3.0,700.0,New,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.809771899999999,-0.0984019,8,Unfurnished,1400,7.244941546337007
Flats,1.0,1.0,15.0,Used,"Apartment,Dishwasher,Kitchen Cabinets,Pre-Paid Meter",0,5.5831665,-0.1046082,4,Unfurnished,1200,7.0909098220799835
Detached,3.0,2.0,1000.0,New,"Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7062137,-0.3019281,8,Unfurnished,2600,7.8636512654486515
Detached,4.0,5.0,100.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6772176,-0.1251477,14,Semi-Furnished,5760,8.658866349732383
Detached,3.0,4.0,50.0,New,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,11,Unfurnished,10400,9.249657234353133
Detached,3.0,3.0,100.0,New,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6772176,-0.1251477,13,Semi-Furnished,5760,8.658866349732383
Flats,1.0,1.0,5000.0,Used,"24-hour Electricity,Apartment,Balcony,Kitchen Shelf,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.6376136,-0.1266064,8,Unfurnished,450,6.111467339502679
Detached,3.0,2.0,5000.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Wi-Fi",0,5.6376136,-0.1266064,13,Unfurnished,4000,8.294299608857235
Duplex,2.0,3.0,200.0,New,"24-hour Electricity,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5510647,-0.4408037,12,Unfurnished,1500,7.313886831633462
Detached,4.0,4.0,780.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Chandelier,Hot Water,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe,Microwave,Kitchen Cabinets,Dining Area",0,5.6844172,-0.2537157,13,Semi-Furnished,8000,8.987321812850125
Flats,1.0,1.0,400.0,New,"24-hour Electricity,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor",0,5.6563118,-0.0093265999999999,8,Unfurnished,800,6.68586094706836
Flats,2.0,2.0,580.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7141674,-0.15418,12,Semi-Furnished,4000,8.294299608857235
Flats,3.0,4.0,1236.0,New,"24-hour Electricity,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5511744,-0.2526163,10,Unfurnished,2500,7.824445930877619
Flats,2.0,3.0,150.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6802129,-0.1372479,11,Unfurnished,5000,8.517393171418904
Flats,1.0,1.0,13.0,New,"Dishwasher,Pop Ceiling,24-hour Electricity,Kitchen Cabinets,Apartment,Tiled Floor,Pre-Paid Meter",0,5.5831665,-0.1046082,7,Unfurnished,2000,7.601402334583733
Flats,3.0,4.0,1248.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Refrigerator,Tiled Floor,Wardrobe",0,5.606104699999999,-0.1860362,16,Unfurnished,6000,8.699681400989514
Flats,1.0,1.0,15.0,New,"Tiled Floor,Kitchen Cabinets,24-hour Electricity,Pre-Paid Meter,Dishwasher,Apartment",0,5.5831665,-0.1046082,6,Unfurnished,700,6.55250788703459
Duplex,4.0,5.0,14.0,Used,"Dishwasher,Hot Water,Dining Area,24-hour Electricity,Pre-Paid Meter,Balcony,Kitchen Cabinets,Pop Ceiling,Tiled Floor",0,5.8142836,0.0746767,9,Unfurnished,5500,8.612685172875459
Flats,1.0,1.0,17.0,New,"24-hour Electricity,Tiled Floor,Dishwasher,Pre-Paid Meter,Pop Ceiling",0,5.8142836,0.0746767,5,Unfurnished,1000,6.90875477931522
Flats,1.0,1.0,5000.0,New,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wi-Fi,Wardrobe",0,5.6376136,-0.1266064,13,Unfurnished,1100,7.00397413672268
Duplex,3.0,3.0,30.0,New,"Air Conditioning,24-hour Electricity,Kitchen Cabinets,Dining Area,Hot Water",0,6.6932173,-1.627507,5,Semi-Furnished,4500,8.412054873292933
Detached,3.0,3.0,563.0,Used,24-hour Electricity,0,5.6562651,-0.2338473,1,Unfurnished,3000,8.006700845440367
Detached,3.0,3.0,100.0,New,"24-hour Electricity,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,13,Unfurnished,7000,8.853808274977197
Flats,1.0,1.0,18.0,Renovated,"24-hour Electricity,Dining Area,Dishwasher,Pre-Paid Meter,Tiled Floor,Kitchen Cabinets",0,5.8142836,0.0746767,6,Unfurnished,500,6.2166061010848646
Flats,3.0,3.0,900.0,Used,"Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.606104699999999,-0.1860362,10,Unfurnished,8000,8.987321812850125
Flats,2.0,3.0,14.0,Used,"Air Conditioning,Apartment,Balcony,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,Wardrobe",0,5.606104699999999,-0.1860362,12,Semi-Furnished,6000,8.699681400989514
Detached,4.0,4.0,100.0,New,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7141674,-0.15418,11,Unfurnished,8000,8.987321812850125
Detached,5.0,5.0,100.0,Used,"Tiled Floor,Dining Area,Dishwasher,Kitchen Shelf,Balcony,Kitchen Cabinets,24-hour Electricity",0,5.6358281,-0.1613592,7,Unfurnished,12000,9.392745258631441
Detached,4.0,3.0,875.0,Used,"24-hour Electricity,Balcony,Dining Area,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5459415,-0.2103988,7,Unfurnished,3700,8.216358332386156
Flats,3.0,2.0,120.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Hot Water,Kitchen Cabinets,Pre-Paid Meter",0,6.6932173,-1.627507,9,Furnished,2000,7.601402334583733
Flats,1.0,1.0,32.0,Used,24-hour Electricity,0,5.5862504,-0.1394584,1,Unfurnished,1500,7.313886831633462
Flats,1.0,1.0,250.0,Used,"24-hour Electricity,Apartment,Dining Area,Dishwasher,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.7556353,-0.1738945,7,Semi-Furnished,1000,6.90875477931522
Detached,4.0,4.0,100.0,New,"24-hour Electricity,Air Conditioning,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7213053,-0.1348997,12,Semi-Furnished,5000,8.517393171418904
Detached,3.0,2.0,90.0,Used,"Kitchen Shelf,Pop Ceiling,24-hour Electricity,Hot Water,Kitchen Cabinets,Dining Area,Tiled Floor,Pre-Paid Meter",0,5.6358281,-0.1613592,8,Unfurnished,6000,8.699681400989514
Detached,1.0,1.0,18.0,Used,"Apartment,Tiled Floor,Kitchen Shelf,Pre-Paid Meter,Pop Ceiling,24-hour Electricity",0,5.5937587,-0.2690565,6,Unfurnished,800,6.68586094706836
Detached,4.0,4.0,100.0,Used,"24-hour Electricity,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.5459415,-0.2103988,11,Unfurnished,16000,9.680406499268875
Duplex,5.0,6.0,965.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Chandelier,Dining Area,Dishwasher,Hot Water,Kitchen Cabinets,Kitchen Shelf,Microwave,Pop Ceiling,Pre-Paid Meter,TV,Wardrobe,Wi-Fi",0,5.5459415,-0.2103988,16,Unfurnished,6000,8.699681400989514
Detached,4.0,4.0,100.0,Used,"24-hour Electricity,Air Conditioning,Balcony,Dining Area,Dishwasher,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Tiled Floor,Wardrobe",0,5.6358281,-0.1613592,10,Unfurnished,11500,9.350189267092581
Detached,4.0,4.0,800.0,New,"Air Conditioning,Refrigerator,Wardrobe,Dishwasher,Pop Ceiling,Balcony,Microwave,Pre-Paid Meter,TV,Dining Area,Tiled Floor,Kitchen Cabinets,Hot Water",0,5.6802129,-0.1372479,13,Furnished,13000,9.472781556562168
Flats,1.0,1.0,100.0,Used,"24-hour Electricity,Pre-Paid Meter,Apartment,Tiled Floor",0,5.8142836,0.0746767,4,Unfurnished,900,6.803505257608338
Flats,1.0,1.0,1253.0,New,"24-hour Electricity,Apartment,Balcony,Kitchen Cabinets,Kitchen Shelf,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.700273,-0.302078,8,Unfurnished,900,6.803505257608338
Flats,2.0,2.0,900.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Pop Ceiling,Pre-Paid Meter,Tiled Floor",0,5.5459415,-0.2103988,10,Unfurnished,9150,9.121618441915379
Detached,3.0,4.0,18.0,Renovated,"24-hour Electricity,Balcony,Dining Area,Pop Ceiling,Pre-Paid Meter,Kitchen Cabinets,Wardrobe,Tiled Floor",0,5.6802129,-0.1372479,8,Unfurnished,3500,8.160803920954665
Detached,3.0,3.0,600.0,Renovated,"Wardrobe,Balcony,Pre-Paid Meter,Dining Area,Tiled Floor,24-hour Electricity,Kitchen Cabinets",0,5.582692499999999,-0.224065,7,Unfurnished,6500,8.77971129020447
Flats,1.0,1.0,20.0,Used,"24-hour Electricity,Apartment,Dishwasher,Kitchen Cabinets,Pre-Paid Meter,Tiled Floor",0,5.5831665,-0.1046082,6,Unfurnished,1000,6.90875477931522
Flats,2.0,3.0,200.0,Used,"24-hour Electricity,Air Conditioning,Apartment,Balcony,Dining Area,Hot Water,Kitchen Cabinets,Microwave,Pop Ceiling,Pre-Paid Meter,Tiled Floor,Wardrobe",0,5.7213053,-0.1348997,12,Unfurnished,3500,8.160803920954665
