bhk,type,locality,area,region,status,age,price_cr,price_per_sqft,area_scaled,price_per_sqft_scaled
3,0,Rustomjee Urbania,1153,Thane West,0,0,2.1,18213.35646140503,0.7697820313659545,0.6160618252555893
3,0,Poonam Vaishno Heights,1831,Malad East,1,0,2.61,14254.505734571272,2.6987012177470153,0.06154476668216628
3,0,Paradise Sai World Empire,1875,Kharghar,1,2,2.16,11520.0,2.823881813913338,-0.32147802988570584
3,0,SKD Pinnacolo And Pinnacolo NX,1251,Mira Road East,1,0,1.26,10071.942446043166,1.0485933591909455,-0.524307757721233
3,0,Siddhivinayak Developer Mumbai Royal Meadows,1465,Kalyan West,0,0,0.85,5802.047781569966,1.6574262587271507,-1.122392806423161
3,0,Raj Heritage 2,831,Mira Road East,1,0,1.32,15884.476534296029,-0.14631233148758777,0.2898551213256282
3,0,Lodha Splendora,1359,Thane West,0,0,1.73,12729.948491537896,1.3558548225082827,-0.15200028878139502
3,0,DB Orchid Suburbia,1425,Kandivali West,0,1,3.0,21052.63157894737,1.5436257167577665,1.01375969145412
3,0,Runwal Anthurium,1735,Mulund West,0,2,2.85,16426.51296829971,2.4255799170204937,0.3657782792729701
3,0,Hiranandani Arlington,1750,Thane West,0,2,3.0,17142.85714285714,2.4682551202590126,0.46611675930439306
3,0,Gajra Bhoomi Heights,1500,Kharghar,0,1,1.75,11666.666666666666,1.7570017329503618,-0.3009343988668585
3,0,Sunteck City First Impression,1258,Goregaon West,1,2,2.04,16216.216216216217,1.0685084540355878,0.3363219687325247
3,0,Neelkanth Palms,1650,Thane West,0,2,1.9,11515.151515151516,2.1837537653355525,-0.3221571581838495
3,0,Reputed Builder Andheri CHS,1185,Andheri West,0,1,2.3,19409.28270042194,0.8608224649414618,0.7835754664836894
3,0,Neelam Solstice Phase I,1255,Ghatkopar East,0,0,2.19,17450.19920318725,1.059973413387884,0.509166226695262
3,0,Ravi Gaurav Woods,1390,Mira Road East,0,1,0.9,6474.820143884892,1.4440502425345554,-1.0281574393476416
3,0,Lodha Bel Air,1091,Jogeshwari West,0,2,3.0,27497.708524289643,0.5933911913134091,1.9165229822713383
3,0, Siddivinayak Aarundhati Heights,1120,Chembur,0,1,2.75,24553.571428571428,0.6758965842412126,1.5041370766122284
3,0,Reputed Builder Archis CHS,1380,Kalyan West,0,1,0.95,6884.057971014493,1.4156001070422095,-0.970835410351014
3,0,Radius Epitome at Imperial Heights,1750,Goregaon West,0,1,3.5,20000.0,2.4682551202590126,0.866317363567655
3,0,Kesar Gardens,1550,Kharghar,0,1,1.57,10129.032258064517,1.899252410412092,-0.5163111756773556
3,0,Prima Upper East 97,1450,Malad East,1,0,2.11,14551.724137931034,1.6147510554886317,0.10317621130012485
3,0,Supreme Lake Primrose,1550,Powai,0,1,3.45,22258.064516129034,1.899252410412092,1.1826049379047492
3,0,Hiranandani Meadows,1130,Thane West,0,2,1.85,16371.681415929204,0.7043467197335586,0.3580980121359909
3,0,JP North Barcelona,1010,Mira Road East,0,0,1.28,12673.267326732674,0.36294509382540624,-0.1599396315232835
3,0,Shivom Neela CHS,1000,Mulund West,0,1,2.5,25000.0,0.3344949583330602,1.566668421028363
3,0,Tharwani Heritage,1470,Kharghar,0,1,2.0,13605.442176870749,1.6716513264733237,-0.02936970311678787
3,0,Reputed Builder Kalpatru,1250,Mira Road East,1,0,1.33,10640.0,1.045748345641711,-0.4447398159987905
3,0,SKD Pinnacolo NX,1400,Mira Road East,0,0,1.12,8000.000000000001,1.4725003780269015,-0.8145251743380443
3,0,Daga Sofrance Wing B,1600,Ghatkopar East,0,1,3.1,19375.0,2.041503087873822,0.7787734813850665
3,0,Paradise Sai World Empire,1855,Kharghar,1,0,1.75,9433.962264150943,2.766981542928646,-0.6136697767266716
3,0,L And T L And T Emerald Isle,1205,Powai,1,0,3.36,27883.817427385893,0.9177227359261538,1.970605337987029
3,0,RS Regency,1300,Koper Khairane,0,1,1.77,13615.384615384615,1.1879990231034412,-0.027977063651402994
3,0,Reputed Builder Samriddhi,1341,Mira Road East,1,0,1.4,10439.970171513796,1.30464457862206,-0.47275803637958985
3,0,Gurukrupa Marina Enclave,1257,Malad West,0,0,2.0,15910.898965791568,1.0656634404863532,0.293556116893345
3,0,Rustomjee La Familia Wing C,910,Thane West,1,0,1.85,20329.67032967033,0.07844373890194589,0.9124943563672623
3,0,Chandak Stella,1350,Goregaon West,0,1,3.1,22962.962962962964,1.3302497005651714,1.2813402124332598
3,0,Rustomjee La Familia Wing C,910,Thane West,1,0,1.85,20329.67032967033,0.07844373890194589,0.9124943563672623
3,0,ACME Ozone Phase 2,1650,Thane West,0,2,1.6,9696.969696969696,2.1837537653355525,-0.5768302699877436
3,0,Shreenathji Mayuresh Delta,1850,Ulwe,0,0,1.7,9189.18918918919,2.752756475182473,-0.6479551931041461
3,0,Rajshree Forty Three East,868,Ghatkopar East,1,0,2.35,27073.73271889401,-0.041046830165907454,1.857136601542021
3,0,Hiranandani Meadows,1400,Thane West,0,2,2.5,17857.14285714286,1.4725003780269015,0.5661669103702089
3,0,Lodha Upper Thane Tiara E F,879,Anjurdive,1,0,1.13,12855.517633674628,-0.009751681124326818,-0.1344117924854162
3,0,Indiabulls Indiabulls Golf City,1123,Khopoli,0,2,0.9998,8902.93855743544,0.6844316248889164,-0.688050379633653
3,0,Reputed Builder Maxima,1620,Dombivali,1,1,0.67,4135.802469135802,2.0984033588585143,-1.355784139733604
3,0,Ariisto Bellanza Phase 1 Wing A B C At The Prestige City,1294,Mulund West,1,0,2.78,21483.77125193199,1.1709289418080335,1.0741495166317288
3,0,Runwal Avenue,1180,Kanjurmarg,1,0,1.94,16440.677966101695,0.8465973971952888,0.36776237351087987
3,0,Lodha Sterling,1300,Thane West,0,1,2.25,17307.69230769231,1.1879990231034412,0.48920525570419693
3,0,Gitanjali Tatva,1900,Borivali East,0,2,3.3,17368.42105263158,2.895007152644203,0.497711543851493
3,0,Ahuja Hive O2,1500,Sion,1,0,2.74,18266.666666666668,1.7570017329503618,0.6235289969812764
3,0,Adani The Views,924,Ghatkopar East,1,0,2.54,27489.177489177488,0.11827392859123033,1.9153280383789317
3,0,Marathon Galaxy,1260,Mulund West,0,1,3.1,24603.174603174604,1.074198481134057,1.5110850037695769
3,0,Kanakia Silicon Valley,1246,Powai,1,2,3.97,31861.95826645265,1.0343682914447725,2.527824366660635
3,0,BKS Nebula,1357,Kharghar,0,1,1.5,11053.79513633014,1.3501647954098135,-0.38677944373860823
3,0,Reputed Builder Kesar Harmony,1800,Kharghar,0,1,2.55,14166.666666666666,2.6105057977207426,0.04924112986349553
3,0,ANA Avant Garde Phase 1,1525,Mira Road East,0,0,1.4,9180.327868852459,1.828127071681227,-0.6491964001178117
3,0,JP North Barcelona Wing D,1350,Mira Road East,0,1,1.45,10740.74074074074,1.3302497005651714,-0.4306290391373599
3,0,DGS Sheetal Dharmaraj,720,Malad West,1,0,1.69,23472.222222222223,-0.46210883545262876,1.3526722645820357
3,0,Runwal Garden City Dahlia,1175,Thane West,0,1,1.75,14893.617021276596,0.8323723294491158,0.1510652197779957
3,0,SHREE KRISHNA Sangam,1300,Chembur,1,2,3.05,23461.53846153846,1.1879990231034412,1.3511757879635298
3,0,Piramal Revanta,1305,Mulund West,1,0,3.15,24137.931034482757,1.2022240908496142,1.445918238707551
3,0,Omkar Alta Monte,933,Malad East,1,0,2.61,27974.27652733119,0.14387905053434177,1.9832759632477552
3,0,K Raheja Vistas,1650,Powai,0,1,3.55,21515.151515151516,2.1837537653355525,1.0785449567375667
3,0,Puraniks City Phase 3,1111,Thane West,0,1,0.99,8910.89108910891,0.6502914622981012,-0.686936466840252
3,0,Soham Tropical Lagoon 4 Jacaranda,1750,Thane West,0,2,1.75,10000.0,2.4682551202590126,-0.5343847513537611
3,0,Lokhandwala Octacrest,1755,Kandivali East,0,1,2.9,16524.216524216525,2.482480188005186,0.37946363701377256
3,0,Bhoomi Celestia,726,Malad West,1,0,2.58,35537.19008264463,-0.4450387541572211,3.0426148644372937
3,0,Lodha Lodha Codename Never Before,1340,Malad West,1,2,3.0,22388.059701492537,1.3017995650728253,1.2008133910115752
3,0,JP North Barcelona Wing D,1450,Mira Road East,1,0,1.55,10689.655172413793,1.6147510554886317,-0.4377846054971117
3,0,Lodha Elisium,1701,Wadala,0,1,4.1,24103.46854791299,2.328849456346517,1.441091070925179
3,0,Raheja Whispering Heights,1250,Malad West,0,1,3.11,24880.0,1.045748345641711,1.5498599956493062
3,0,Adhiraj Mainland,1178,Kharghar,1,0,1.73,14685.908319185059,0.8409073700968196,0.12197141794727588
3,0,Deep Homes And Constructions Mumbai Auralis The Twins,1730,Thane West,0,0,2.51,14508.670520231211,2.4113548492743204,0.09714568196340882
3,0,Dosti Ambrosia,1400,Wadala,0,0,3.6,25714.285714285714,1.4725003780269015,1.6667185720941784
3,0,Liberty Bay Vue,999,Malad West,1,0,1.88,18818.818818818818,0.3316499447838256,0.7008690657090692
3,0,ACME Ozone Phase 2,1650,Thane West,0,2,1.75,10606.060606060606,2.1837537653355525,-0.4494937140857965
3,0,Kalpataru Hills,1650,Thane West,0,2,2.05,12424.242424242424,2.1837537653355525,-0.1948206022819027
3,0,Tanvi Eminence Phase 2,1037,Mira Road East,0,0,0.96,9257.473481195757,0.4397604596547405,-0.6383905978811951
3,0,Dimples Galassia,1375,Dahisar,0,1,2.35,17090.909090909092,1.4013750392960365,0.458840384681425
3,0,Runwal My City,1105,Dombivali,1,0,0.8,7239.819004524887,0.6332213810026935,-0.9210038871465502
3,0,Cosmos Horizon,1650,Thane West,0,2,2.0,12121.212121212122,2.1837537653355525,-0.23726612091588486
3,0,Khushi Axis World,870,Anjurdive,1,0,0.76,8735.632183908046,-0.03535680306743825,-0.7114850187576183
3,0,Neelkanth Greens,1650,Thane West,0,2,1.9,11515.151515151516,2.1837537653355525,-0.3221571581838495
3,0,RNA NG RNA N G Silver Spring,1365,Mira Road East,0,0,1.02,7472.527472527472,1.3729249038036904,-0.8884083628174159
3,0,Runwal Codename Enchanted,1086,Thane West,1,2,1.4,12891.34438305709,0.5791661235672361,-0.12939353212233876
3,0,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1134,Thane West,1,0,2.89,25485.00881834215,0.715726773930497,1.6346037087891019
3,0,DBR Paramount Heights,1370,Vasai,0,2,1.1,8029.19708029197,1.3871499715498634,-0.810435533126595
3,0,Sea Gundecha Trillium,1500,Kandivali East,0,1,3.4,22666.666666666668,1.7570017329503618,1.2398379275466995
3,0,Lodha New Cuffe Parade,1784,Wadala,1,0,4.06,22757.847533632284,2.5649855809329893,1.2526096508666102
3,0,Hiranandani Meadows,1600,Thane West,0,1,2.95,18437.5,2.041503087873822,0.6474576581111837
3,0,Millenium Infinia,1600,Panvel,1,0,1.39,8687.499999999998,2.041503087873822,-0.7182269039371972
3,0,Sudarshan Sky Garden,900,Thane West,0,1,1.23,13666.666666666666,0.04999360340959985,-0.020793975882575283
3,0,ACME Ozone Phase 2,1650,Thane West,0,2,1.6,9696.969696969696,2.1837537653355525,-0.5768302699877436
3,0,Lodha Sterling,1500,Thane West,1,0,2.5,16666.666666666668,1.7570017329503618,0.39941665859384984
3,0,Rustomjee Urbania Azziano,1570,Thane West,0,2,2.1,13375.79617834395,1.956152681396784,-0.06153626669876069
3,0,Balaji Delta Tower 2,1850,Ulwe,0,0,1.67,9027.027027027027,2.752756475182473,-0.6706692814542233
3,0,Tridhaatu Aum,1139,Chembur,1,0,3.07,26953.467954345917,0.72995184167667,1.840291090536717
3,0,Tharwani Majestic Towers Phase I,1050,Kalyan West,1,0,1.35,12857.142857142857,0.47674563579479035,-0.1341841470904994
3,0,Hiranandani Skylark Enclave,1650,Thane West,0,1,2.82,17090.909090909092,2.1837537653355525,0.458840384681425
3,0,Nisarg Hyde Park,1495,Kharghar,0,1,1.6,10702.341137123745,1.7427766652041887,-0.4360076797372069
3,0,Runwal Garden City Dahlia,1650,Thane West,0,2,1.6,9696.969696969696,2.1837537653355525,-0.5768302699877436
3,0,L And T L&T Veridian At Emerald Isle,950,Powai,1,0,3.3,34736.84210526316,0.19224428087133003,2.9305099539781634
3,0,Vijay Orovia Phase 1,1100,Thane West,0,1,1.28,11636.363636363636,0.6189963132565205,-0.3051789507302567
3,0,Mavani Geetanjali,951,Ghatkopar East,1,0,2.09,21976.866456361724,0.1950892944205646,1.1432174662019623
3,0,Kalpataru Siddhachal Elite,1902,Thane West,0,2,2.8,14721.345951629863,2.9006971797426724,0.12693517461860035
3,0,Kanakia Silicon Valley,1246,Powai,1,0,3.95,31701.444622792937,1.0343682914447725,2.505341186645845
3,0,Rustomjee Azziano Wing G,1600,Thane West,0,1,1.8,11250.0,2.041503087873822,-0.3592969869885841
3,0,Neelkanth Greens,1250,Thane West,0,2,1.85,14800.0,1.045748345641711,0.13795226380851863
3,0,Runwal Greens,1480,Mulund West,0,1,2.3,15540.54054054054,1.7001014619656698,0.24167993394053694
3,0,Runwal Zenitht,1704,Thane West,1,0,2.15,12617.37089201878,2.337384496994221,-0.16776905695531524
3,0,Lodha Eternis,937,Andheri East,1,0,3.3,35218.7833511206,0.15525910473128018,2.9980155662122008
3,0,Runwal Pinnacle,859,Mulund West,1,0,2.23,25960.419091967404,-0.06665195210901888,1.701194526361328
3,0,Hiranandani Lavinia,1750,Thane West,0,2,3.25,18571.428571428572,2.4682551202590126,0.6662170614360243
3,0,Dosti Ambrosia,1400,Wadala,0,0,3.6,25714.285714285714,1.4725003780269015,1.6667185720941784
3,0,Godrej Platinum,1700,Vikhroli,0,1,4.2,24705.882352941175,2.3260044427972826,1.5254713000012623
3,0,Puraniks Rumah Bali,980,Thane West,0,1,1.37,13979.591836734695,0.2775946873483681,0.023037518870067896
3,0,Runwal Garden City Dahlia,1640,Thane West,0,2,1.9,11585.365853658537,2.1553036298432064,-0.31232222093939016
3,0,Kalpataru Bliss Apartments,1100,Santacruz East,0,0,2.6,23636.363636363636,0.6189963132565205,1.3756635871754426
3,0,Sigma Emerald,1200,Santacruz East,1,2,4.25,35416.666666666664,0.9034976681799809,3.0257331240715044
3,0,NARANG REALTY And WADHWA GROUP Courtyard,1650,Thane West,0,1,2.6,15757.575757575758,2.1837537653355525,0.2720801026919028
3,0,Lodha Sterling,1665,Thane West,0,1,2.0,12012.012012012012,2.2264289685740715,-0.25256180330650924
3,0,Hiranandani Tribeca,1730,Thane West,0,1,2.8,16184.971098265896,2.4113548492743204,0.33194545845312634
3,0,Neelkanth Greens,1250,Thane West,0,2,1.75,14000.0,1.045748345641711,0.02589609461480534
3,0,Vikas Harakchand Jain Ritz,1200,Kalyan West,1,0,0.95,7916.666666666667,0.9034976681799809,-0.8261976919623895
3,0,Mallhar Bhimashankar Heights,1293,Borivali West,0,2,1.7,13147.718484145398,1.168083928258799,-0.09348315756179179
3,0,Godrej Emerald,1540,Thane West,0,1,1.8,11688.311688311689,1.870802274919746,-0.29790257610728815
3,0,Runwal Garden City Dahlia,1650,Thane West,0,2,1.6,9696.969696969696,2.1837537653355525,-0.5768302699877436
3,0,Runwal Garden City Dahlia,1650,Thane West,0,2,1.6,9696.969696969696,2.1837537653355525,-0.5768302699877436
3,0,Akshay Tarfalgar Tower,1046,Ghatkopar East,0,0,3.6,34416.82600382409,0.4653655815978519,2.8856852309687024
3,0,Lodha Codename Crown Jewel,956,Thane West,1,0,1.65,17259.414225941422,0.20931436216673763,0.4824429345829154
3,0,Konark Alpha Residency,1800,Borivali West,0,2,3.25,18055.555555555555,2.6105057977207426,0.5939586189996018
3,0,NARANG REALTY And WADHWA GROUP Asteria by Courtyard,1134,Thane West,1,0,2.89,25485.00881834215,0.715726773930497,1.6346037087891019
3,0,Lodha New Cuffe parade Lodha Evoq,1650,Wadala,0,0,5.2,31515.151515151516,2.1837537653355525,2.4792470716589827
3,0,Puravankara Purva Clermont,1608,Chembur,1,2,3.0,18656.716417910447,2.064263196267699,0.6781633481304499
3,0,Wadhwa Atmosphere O2,825,Mulund West,1,0,1.9,23030.303030303032,-0.1633824127829954,1.2907725499074783
3,0,Reputed Builder Serenity Tower,1350,Andheri West,0,1,2.8,20740.74074074074,1.3302497005651714,0.9700730757840562
3,0,Raheja Reflections,1250,Kandivali East,0,1,2.5,20000.0,1.045748345641711,0.866317363567655
3,0,Raheja Reflections Eternity,1786,Kandivali East,0,2,3.5,19596.86450167973,2.5706756080314586,0.8098500890579451
3,0,Sheth Vasant Lawns,1255,Thane West,1,0,2.9,23107.56972111554,1.059973413387884,1.301595311630884
3,0,Neelkanth Greens,1100,Thane West,0,2,1.75,15909.09090909091,0.6189963132565205,0.293302862008894
3,0,HDIL HDIL Metropolis,1650,Andheri West,0,2,3.6,21818.18181818182,2.1837537653355525,1.1209904753715492
3,0,Runwal Greens,1480,Mulund West,0,1,2.3,15540.54054054054,1.7001014619656698,0.24167993394053694
3,0,Prima Upper East 97,1290,Malad East,0,0,3.5,27131.782945736435,1.159548887611095,1.8652677090930063
3,0,Hiranandani Northside,1495,Thane West,0,2,2.85,19063.54515050167,1.7427766652041887,0.7351479347455826
3,0,ACME Ozone Phase 2,1650,Thane West,0,2,1.55,9393.939393939394,2.1837537653355525,-0.6192757886217257
3,0,Madhav Palacia Phase II,757,Thane West,0,0,1.65,21796.56538969617,-0.35684333413094843,1.1179626576618593
3,0,NARANG REALTY And WADHWA GROUP Courtyard,1665,Thane West,0,2,2.65,15915.915915915915,2.2264289685740715,0.29425884215830783
3,0,Sheth Clarion,1150,Kandivali East,0,1,1.7,14782.608695652174,0.7612469907182506,0.13551626013039444
3,0,Cosmos Horizon,1680,Thane West,0,2,2.0,11904.761904761905,2.2691041718125904,-0.26758434851158663
3,0,Lodha Codename Crown Jewel,1070,Thane West,0,1,1.4,13084.11214953271,0.5336459067794824,-0.10239251030323099
3,0,Arihant Clan Aalishan Phase 1,938,Kharghar,1,0,1.43,15245.202558635394,0.15810411828051477,0.20031188035342082
3,0,Kalpataru Radiance A,1360,Goregaon West,1,0,3.4,25000.0,1.3586998360575173,1.566668421028363
3,0,Mahindra Splendour,1463,Bhandup West,0,1,2.65,18113.465481886535,1.6517362316286814,0.6020700746282764
3,0,Bau IBIS,1409,Kandivali West,0,2,4.6,32647.267565649396,1.498105499970013,2.637822806285869
3,0,Rohinton Mehta Guruprasad Divine Residency,829,Chembur,0,0,2.07,24969.84318455971,-0.15200235858605698,1.5624443495117124
3,0,Gurukrupa Marina Enclave,929,Malad West,0,0,1.99,21420.882669537135,0.13249899633740334,1.0653406995952404
3,0,ACME Ozone Phase 2,1650,Thane West,0,2,1.55,9393.939393939394,2.1837537653355525,-0.6192757886217257
3,0,S S Landmark Devine,1004,Borivali East,1,2,1.7,16932.270916334663,0.3458750125299986,0.43661990201805745
3,0,T Bhimjyani The Verraton,1650,Thane West,0,2,1.75,10606.060606060606,2.1837537653355525,-0.4494937140857965
3,0,Hiranandani Tribeca,1800,Thane West,0,1,2.9,16111.111111111111,2.6105057977207426,0.3215998744315488
3,0,Hiranandani Meadows,1130,Thane West,0,2,1.85,16371.681415929204,0.7043467197335586,0.3580980121359909
3,0,Hiranandani Meadows,1750,Thane West,0,2,3.25,18571.428571428572,2.4682551202590126,0.6662170614360243
3,0,RNA NG Eclat,1600,Andheri West,0,0,4.6,28750.0,2.041503087873822,2.091931714123894
3,0,Runwal Pinnacle,1746,Mulund West,0,0,2.51,14375.715922107673,2.456875066062074,0.07852270328539206
3,0,Reputed Builder Neelkanth Heights,1326,Thane West,1,0,3.36,25339.366515837104,1.2619693753835408,1.6142035606750176
3,0,Runwal My City,1521,Dombivali,0,0,0.9098999999999999,5982.248520710059,1.8167470174842886,-1.097152050780768
3,0,L And T Rejuve 360 Tower A,976,Mulund West,1,0,2.8,28688.524590163935,0.2662146331514297,2.0833208404665906
3,0,Hiranandani Avalon,1550,Powai,0,1,5.2,33548.3870967742,1.899252410412092,2.764042809590219
3,0,Lodha Palava Lakeshore Greens,1222,Dombivali,0,2,0.8,6546.6448445171845,0.9660879662631421,-1.0180969383397167
3,0,Runwal Gardens,908,Dombivali,1,0,0.86,9471.36563876652,0.07275371180347667,-0.608430678133748
3,0,JP JP North Phase 5 Euphoria,1386,Mira Road East,1,0,1.44,10389.61038961039,1.432670188337617,-0.47981194168149804
3,0,Maverick Mulund Mahavir Dham CHSL,1350,Mulund West,0,1,3.0,22222.222222222223,1.3302497005651714,1.1775845002168586
3,0,Neelkanth Greens,1150,Thane West,0,2,1.75,15217.391304347826,0.7612469907182506,0.19641635208349947
3,0,Kanungo Pinnacolo,1350,Mira Road East,0,0,1.38,10222.22222222222,1.3302497005651714,-0.5032580376888409
3,0,Vasant Vasant Vihar,1650,Thane West,0,2,2.3,13939.39393939394,2.1837537653355525,0.017406990888008955
3,0,Arihant Clan Aalishan Phase 1,1670,Kharghar,1,0,1.4,8383.233532934131,2.2406540363202443,-0.76084557232908
3,0,Neelam Senroofs Phase III,1162,Nahur East,1,0,2.76,23752.151462994832,0.795387153309066,1.3918820125398899
3,0,Reputed Builder Andheri CHS,1650,Andheri West,0,1,3.5,21212.121212121212,2.1837537653355525,1.0360994381035842
3,0,Neelkanth Palms,1600,Thane West,0,2,2.5,15625.0,2.041503087873822,0.2535101882895355
3,0,Kalpataru Srishti Namaah,1450,Mira Road East,1,0,1.38,9517.241379310344,1.6147510554886317,-0.6020048534534158
3,0,Green Samta,1141,Borivali West,0,2,2.85,24978.08939526731,0.7356418687751393,1.5635993979895346
3,0,NARANG REALTY And WADHWA GROUP Courtyard,1400,Thane West,0,1,2.9,20714.285714285714,1.4725003780269015,0.9663675146334704
3,0,Hiranandani Meadows,1130,Thane West,0,2,1.85,16371.681415929204,0.7043467197335586,0.3580980121359909
3,0,Srishti Harmony III Phase 1,909,Andheri East,0,0,2.5,27502.7502750275,0.07559872535271128,1.9172291813634808
3,0,Hiranandani Meadows,1750,Thane West,0,2,2.75,15714.285714285714,2.4682551202590126,0.26601645717276234
3,0,Lodha Splendora,1124,Thane West,0,0,1.49,13256.227758007117,0.687276638438151,-0.07828424062312214
